id,gender,age,marathonTime,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
6801,Female,55,362.3,0,1,0,0,0,0,0,0,0,0,3
6802,Male,40,259.8833333333333,0,0,1,0,0,1,0,1,3,2,2
6803,Female,30,262.85,0,1,0,0,0,0,0,0,0,0,3
6804,Male,35,254.38333333333333,0,0,0,1,0,1,0,1,0,0,4
6805,Male,35,283.68333333333334,0,1,0,0,0,0,0,0,0,0,3
6806,Female,20,425.8333333333333,0,0,1,0,0,0,1,1,1,0,2
6807,Female,45,374.68333333333334,0,0,1,0,0,0,0,0,1,1,2
6808,Male,45,227.81666666666666,0,0,1,0,0,0,0,0,0,0,2
6809,Female,40,245.71666666666667,0,0,0,0,1,0,0,0,0,0,4
6810,Male,25,204.31666666666666,0,0,0,1,0,0,0,0,0,0,4
6811,Male,50,224.28333333333333,0,0,0,0,1,0,0,0,0,0,4
6812,Male,18,0,0,0,0,0,0,0,1,0,0,0,4
6813,Male,35,227.46666666666667,0,0,0,0,1,0,0,0,0,0,4
6814,Female,45,0,0,0,0,0,0,2,0,0,1,0,4
6815,Male,30,250.08333333333334,0,1,0,0,0,0,0,0,0,0,3
6816,Male,30,264.68333333333334,0,0,0,0,1,1,1,0,0,0,4
6817,Male,30,223.43333333333334,0,0,0,1,0,0,0,0,0,0,4
6818,Male,40,0,0,0,0,0,0,0,0,0,2,0,4
6819,Male,40,193.28333333333333,0,0,0,0,1,0,0,0,0,0,4
6820,Male,40,294.3833333333333,0,0,1,0,0,0,0,1,0,0,2
6821,Male,40,257.71666666666664,0,0,1,0,0,1,0,1,0,0,2
6822,Male,,251.73333333333332,0,0,1,0,0,0,0,3,2,0,2
6823,Female,35,234.68333333333334,0,0,0,0,1,0,0,0,0,0,4
6824,Male,18,282.15,0,1,0,0,0,0,0,0,0,0,3
6825,Female,25,303.7,0,1,0,0,0,0,0,0,0,0,3
6826,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
6827,Male,40,239.30833333333334,0,0,0,1,1,1,0,0,2,0,4
6828,Male,30,210.7,0,0,0,0,1,1,1,0,0,0,4
6829,Male,50,217.45,0,0,0,0,1,0,0,0,0,0,4
6830,Male,30,288.7833333333333,0,0,1,0,1,0,0,0,0,0,2
6831,Male,30,219.41666666666666,0,0,0,0,1,1,0,0,0,0,4
6832,Male,35,294.1666666666667,0,0,1,0,0,0,0,0,0,0,2
6833,Female,50,0,0,0,0,0,0,0,0,0,1,0,4
6834,Male,30,383.3833333333333,0,0,1,0,0,0,0,0,0,0,2
6835,Male,45,258.25,0,1,0,0,0,0,0,0,0,0,3
6836,Male,50,0,0,0,0,0,0,0,0,0,1,0,4
6837,Male,35,271.06666666666666,0,0,1,0,0,0,0,2,0,0,2
6838,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
6839,Male,45,346.1,0,0,1,0,0,0,0,0,0,0,2
6840,Male,60,240.65,0,1,0,0,0,0,0,0,1,4,3
6841,Male,18,269.46666666666664,0,0,0,1,0,0,0,0,0,0,4
6842,Female,40,229.26666666666668,0,0,1,0,0,0,0,0,0,0,2
6843,Male,18,209.45,0,0,0,0,1,0,0,1,0,0,4
6844,Male,60,0,0,1,0,0,0,0,0,0,0,0,3
6845,Female,30,327.23333333333335,0,0,1,0,0,2,1,1,0,0,2
6846,Male,20,350.26666666666665,0,0,0,1,0,2,0,0,0,0,4
6847,Male,40,316.9,0,0,0,1,0,0,0,0,0,0,4
6848,Male,18,234.28333333333333,0,0,0,0,1,0,0,1,0,0,4
6849,Male,30,281.53333333333336,0,0,0,1,0,0,0,0,0,0,4
6850,Male,45,228.08333333333334,0,0,0,1,0,1,0,0,0,1,4
6851,Female,30,294.68333333333334,0,0,0,1,0,0,0,0,0,0,4
6852,Female,25,237.01666666666668,0,1,0,0,0,0,0,0,0,0,3
6853,Male,30,234.6,0,0,1,0,0,2,1,2,1,0,2
6854,Female,50,342.81666666666666,0,0,1,0,0,0,0,0,0,0,2
6855,Female,30,325.28333333333336,0,0,1,0,0,2,0,1,0,0,2
6856,Male,35,0,0,0,0,0,0,0,0,1,1,0,4
6857,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
6858,Female,18,322.35,0,0,1,0,0,0,1,0,0,0,2
6859,Male,20,298.26666666666665,0,1,0,0,0,0,0,0,1,0,3
6860,Male,45,433.48333333333335,0,1,0,0,0,0,0,0,0,0,3
6861,Male,30,199.58333333333334,0,0,0,1,0,1,1,0,0,1,4
6862,Male,35,0,0,0,0,0,0,0,0,0,1,1,4
6863,Male,30,275.94166666666666,0,0,0,1,1,0,2,0,0,0,4
6864,Male,40,333.55,0,0,1,0,0,0,0,1,2,0,2
6865,Female,18,298.5833333333333,0,1,0,0,0,0,0,0,0,0,3
6866,Male,55,0,0,0,0,0,0,0,0,0,1,0,4
6867,Male,45,229.58333333333334,0,1,0,0,0,0,0,0,0,0,3
6868,Male,25,225.3,0,0,0,0,1,0,0,0,0,0,4
6869,Male,18,299.23333333333335,0,0,0,1,0,0,0,0,0,0,4
6870,Female,35,257.35,0,1,0,0,0,0,0,1,0,0,3
6871,Male,50,256.26666666666665,0,0,0,1,0,2,0,1,0,0,4
6872,Female,40,226.93333333333334,0,0,1,0,0,0,0,0,0,0,2
6873,Male,18,326.06666666666666,0,0,1,1,0,0,0,1,0,0,2
6874,Male,35,201.26666666666668,0,1,0,0,0,0,0,0,0,0,3
6875,Male,40,261.76666666666665,0,0,0,0,1,0,0,0,0,0,4
6876,Male,50,226.5,0,1,0,0,0,0,0,0,0,0,3
6877,Female,40,220.83333333333334,0,0,0,0,1,3,1,1,1,2,4
6878,Female,40,313.35833333333335,0,0,1,0,0,0,0,0,0,0,2
6879,Male,18,258.35,0,0,0,1,0,0,0,0,0,0,4
6880,Female,20,237.49583333333334,0,0,0,1,1,7,2,0,0,1,4
6881,Male,50,317.3666666666667,0,0,0,1,1,1,0,0,1,0,4
6882,Male,20,245.86666666666667,0,1,0,0,0,0,1,0,0,0,3
6883,Female,35,316.9166666666667,0,1,0,0,0,0,0,0,0,0,3
6884,Male,40,376.65,0,0,1,0,0,0,0,1,0,0,2
6885,Male,50,272.51666666666665,0,0,0,0,1,1,0,0,0,0,4
6886,Female,18,309.76666666666665,0,0,0,1,0,0,0,1,0,0,4
6887,Male,30,232.72083333333333,0,1,1,1,0,0,0,0,0,0,1
6888,Male,25,0,0,0,0,1,0,1,0,1,1,0,4
6889,Male,55,178.51666666666668,0,0,0,0,1,0,0,0,0,0,4
6890,Female,35,224.05,0,0,0,0,1,0,0,0,0,0,4
6891,Male,25,278.3,0,1,0,0,0,0,0,0,0,0,3
6892,Male,13,0,0,0,0,0,0,0,0,0,1,0,4
6893,Male,70,0,0,0,0,0,0,0,0,0,1,0,4
6894,Male,30,189.35,0,0,0,0,1,0,0,0,0,0,4
6895,Male,30,279.25,0,0,1,0,0,0,0,0,0,0,2
6896,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
6897,Female,30,293.8333333333333,0,0,1,0,0,1,5,3,0,0,2
6898,Female,45,252.08333333333334,0,0,0,0,1,0,0,0,0,0,4
6899,Female,15,325.3333333333333,0,1,0,0,0,0,0,0,0,0,3
6900,Male,40,201.03333333333333,0,0,0,1,0,0,4,0,2,0,4
6901,Male,25,0,0,1,0,0,0,0,0,0,0,0,3
6902,Male,45,274.0833333333333,0,1,0,0,0,0,0,0,0,0,3
6903,Female,55,399.65,0,1,0,0,0,0,0,0,0,0,3
6904,Male,55,329.78333333333336,0,0,1,0,0,0,2,1,0,0,2
6905,Female,50,0,0,0,0,0,0,0,2,1,1,0,4
6906,Male,18,259.64166666666665,0,0,1,1,0,2,2,2,0,0,2
6907,Male,45,233.8,0,0,1,0,1,0,1,2,2,1,2
6908,Female,25,327.55,0,0,1,0,0,0,0,0,0,0,2
6909,Male,15,0,0,0,0,0,0,0,0,0,1,0,4
6910,Male,35,223.33333333333334,0,0,0,0,1,1,0,0,0,0,4
6911,Male,30,301.8666666666667,0,1,0,0,0,0,0,0,5,3,3
6912,Male,25,226.55,0,0,0,1,0,0,0,0,0,0,4
6913,Female,25,323.6,0,1,0,0,0,0,1,1,0,0,3
6914,Male,40,285.3333333333333,0,1,0,0,0,0,0,0,0,0,3
6915,Female,25,0,0,0,0,0,0,0,0,1,0,0,4
6916,Female,25,317.8666666666667,0,0,1,0,0,0,1,0,1,0,2
6917,Female,40,236.13333333333333,0,0,1,0,1,1,0,1,1,0,2
6918,Female,12,313.4166666666667,0,0,1,0,0,0,0,0,0,0,2
6919,Male,40,221.8,0,0,0,0,1,1,1,0,0,0,4
6920,Male,30,241.88333333333333,0,1,0,0,0,0,0,0,0,0,3
6921,Male,35,235.41666666666666,0,0,0,0,1,0,1,0,0,0,4
6922,Female,45,267.3,0,0,0,0,1,4,1,0,0,0,4
6923,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
6924,Female,30,192.77083333333334,1,0,0,1,1,4,2,0,1,2,4
6925,Male,35,233.01666666666668,0,0,0,1,0,2,2,3,4,2,4
6926,Male,25,182.45,0,0,0,0,1,2,1,1,0,0,4
6927,Male,25,214.33333333333334,0,0,0,1,0,2,1,1,0,0,4
6928,Male,50,257.65,0,1,0,0,0,0,0,0,1,2,3
6929,Male,50,0,0,0,1,0,0,2,0,0,0,0,2
6930,Male,35,243.35,0,0,1,0,0,0,5,1,0,0,2
6931,Male,18,236.26666666666668,0,1,0,0,0,0,0,0,0,0,3
6932,Male,20,302.725,0,0,1,1,0,1,0,2,8,3,2
6933,Male,40,239.73333333333332,0,0,0,0,1,0,0,0,0,0,4
6934,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
6935,Male,40,0,0,0,0,0,0,0,0,0,3,0,4
6936,Male,35,287.45,0,0,1,0,0,2,2,3,2,2,2
6937,Male,45,201.46666666666667,0,1,0,0,0,0,0,0,0,2,3
6938,Female,40,0,0,0,0,0,0,0,0,0,2,0,4
6939,Male,55,253.175,0,0,0,1,1,1,0,0,0,0,4
6940,Male,35,263.6,0,0,1,0,1,0,1,0,1,0,2
6941,Male,45,0,0,0,0,0,0,0,0,1,1,0,4
6942,Male,55,273.7166666666667,0,0,1,0,1,0,0,0,0,0,2
6943,Male,50,269.43333333333334,0,0,0,0,1,0,0,0,0,0,4
6944,Female,25,234.36666666666667,0,0,0,1,0,0,2,2,1,0,4
6945,Male,55,340.9,0,0,1,0,0,0,0,0,0,0,2
6946,Male,55,236.75,0,0,0,1,1,0,0,0,0,0,4
6947,Male,50,218.18333333333334,0,1,0,0,0,0,0,0,0,0,3
6948,Male,45,245.29583333333335,0,0,1,1,1,0,1,1,0,0,2
6949,Male,45,300.8,0,1,0,0,0,0,0,0,0,0,3
6950,Male,30,187.11666666666667,0,0,0,0,1,0,1,1,0,0,4
6951,Male,30,224.06666666666666,0,0,0,0,1,1,0,0,0,0,4
6952,Male,30,302.18333333333334,0,0,1,0,0,0,0,0,0,0,2
6953,Male,40,256.4,0,0,0,1,0,0,0,0,0,0,4
6954,Female,40,266.75,0,0,0,0,1,0,1,1,0,1,4
6955,Male,30,275.3666666666667,0,0,0,1,0,0,0,0,0,0,4
6956,Male,25,193.66666666666666,0,1,0,0,0,0,0,0,0,0,3
6957,Male,20,243.025,0,1,1,0,0,0,1,0,0,0,1
6958,Male,40,212.71666666666667,0,1,0,0,0,0,0,0,0,0,3
6959,Male,40,286.3833333333333,0,0,0,1,0,1,0,1,1,1,4
6960,Female,18,209.61666666666667,0,1,0,0,0,0,0,0,0,0,3
6961,Male,35,312.01666666666665,0,0,1,0,0,0,0,0,0,0,2
6962,Male,55,441.3,0,1,0,0,0,1,0,1,0,0,3
6963,Male,35,271.05,0,0,1,0,0,1,3,0,0,0,2
6964,Male,40,260.25,0,1,1,0,0,0,0,1,0,0,1
6965,Male,50,349.48333333333335,0,0,1,0,0,0,0,0,0,0,2
6966,Male,50,215.5,0,1,0,0,0,0,0,0,0,0,3
6967,Female,25,262.76666666666665,0,1,0,0,0,0,0,0,0,0,3
6968,Male,35,300.6166666666667,0,0,1,0,0,0,0,0,0,0,2
6969,Male,30,238.09166666666667,0,1,1,0,0,0,1,0,0,0,1
6970,Male,35,229.66666666666666,0,0,0,0,1,0,0,0,0,0,4
6971,Male,30,0,0,0,0,0,0,0,0,0,1,1,4
6972,Male,12,0,0,0,0,0,0,0,1,0,0,0,4
6973,Male,40,217.39999999999998,0,0,1,0,1,1,2,1,1,0,2
6974,Male,16,219.96666666666667,0,0,0,1,0,2,0,0,0,0,4
6975,Male,40,228.75,0,0,0,1,0,1,0,0,2,1,4
6976,Female,35,0,0,0,0,0,0,0,0,0,1,1,4
6977,Female,30,349.3833333333333,0,0,1,1,0,0,2,0,0,0,2
6978,Female,35,256.1,0,0,0,0,1,0,1,0,0,0,4
6979,Male,50,234.7,0,0,1,0,0,0,0,0,0,0,2
6980,Female,35,0,0,0,0,0,0,0,0,0,2,0,4
6981,Male,40,226.16666666666666,0,0,1,0,0,0,0,0,0,0,2
6982,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
6983,Male,40,220.53333333333333,0,0,1,0,0,0,0,0,0,0,2
6984,Female,25,303.68333333333334,0,1,0,0,0,0,0,0,0,0,3
6985,Male,25,223.85,0,0,0,1,0,0,0,0,0,0,4
6986,Male,30,199.1,0,1,0,0,0,0,0,0,0,0,3
6987,Male,30,214.8,0,0,1,0,0,0,0,0,0,1,2
6988,Male,55,282.2916666666667,1,0,1,0,0,2,1,0,1,0,2
6989,Male,25,373.6666666666667,0,1,0,0,0,0,0,0,0,0,3
6990,Male,30,367.1666666666667,0,1,0,0,0,0,0,1,0,0,3
6991,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
6992,Female,30,386.15,0,0,1,0,0,0,0,0,0,0,2
6993,Female,35,192.76666666666668,0,0,0,1,0,0,1,0,0,0,4
6994,Female,18,0,0,0,0,0,0,0,0,0,1,0,4
6995,Male,40,219.38333333333333,0,0,1,1,0,0,1,0,0,0,2
6996,Female,25,206.5,0,1,0,0,0,0,0,0,0,1,3
6997,Male,45,292.98333333333335,0,0,0,1,0,0,0,0,0,0,4
6998,Male,45,209.68333333333334,0,0,0,1,1,1,0,0,0,0,4
6999,Male,20,0,0,0,0,0,0,0,0,0,1,0,4
7000,Male,30,387.53333333333336,0,1,0,0,0,0,0,0,0,1,3
7001,Male,35,218.78333333333333,0,1,0,0,0,0,0,0,0,1,3
7002,Male,45,297.8333333333333,0,1,0,0,0,0,1,0,0,0,3
7003,Male,35,235.0,0,0,0,0,1,0,0,0,0,0,4
7004,Male,51,340.8666666666667,0,0,1,0,0,0,0,2,0,0,2
7005,Male,45,234.38333333333333,0,0,0,0,1,0,0,0,0,0,4
7006,Female,40,334.53333333333336,0,1,0,0,0,1,0,0,0,0,3
7007,Male,25,252.03333333333333,0,0,0,0,1,0,0,0,0,0,4
7008,Male,30,268.45,0,1,0,0,0,0,0,0,0,0,3
7009,Female,25,209.75,0,0,1,0,0,0,1,0,2,2,2
7010,Female,50,277.23333333333335,0,0,0,0,2,0,0,0,0,0,4
7011,Female,40,326.8833333333333,0,0,1,0,0,0,0,0,0,0,2
7012,Female,30,274.98333333333335,0,0,0,0,1,1,1,0,0,0,4
7013,Female,40,271.4,0,0,0,0,1,0,1,0,1,0,4
7014,Male,35,246.06666666666666,0,0,0,1,0,1,1,0,0,0,4
7015,Male,25,264.0,0,1,0,0,0,0,0,0,0,0,3
7016,Male,25,301.95,0,0,1,0,0,0,0,0,0,0,2
7017,Female,40,348.1166666666667,0,0,1,0,0,1,2,1,0,0,2
7018,Male,55,318.06666666666666,0,1,0,0,0,0,0,0,0,1,3
7019,Female,35,410.4,0,1,0,0,0,0,0,0,0,1,3
7020,Female,25,287.9166666666667,0,0,1,0,0,0,0,0,0,0,2
7021,Male,40,0,0,0,0,0,0,0,0,0,2,0,4
7022,Female,40,342.51666666666665,0,1,0,0,0,0,0,0,0,0,3
7023,Female,50,385.8,0,0,1,0,0,0,1,2,0,0,2
7024,Male,50,285.23333333333335,0,0,0,0,1,0,0,0,0,0,4
7025,Female,40,380.9,0,1,0,0,0,0,0,0,0,0,3
7026,Female,40,247.14166666666665,0,1,0,1,0,0,1,1,0,0,3
7027,Female,35,263.5833333333333,0,1,0,0,0,0,0,0,0,0,3
7028,Male,30,225.91666666666669,0,1,1,1,0,4,5,4,0,3,1
7029,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
7030,Male,,248.5,0,1,0,0,0,0,0,0,1,0,3
7031,Male,60,291.125,0,0,0,1,1,0,0,0,0,0,4
7032,Male,25,342.0833333333333,0,0,1,0,0,0,0,0,0,0,2
7033,Male,30,138.85,0,0,0,0,1,0,0,0,0,0,4
7034,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
7035,Male,45,254.38333333333333,0,0,0,0,1,0,0,0,0,0,4
7036,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
7037,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
7038,Male,50,324.98333333333335,0,1,0,0,0,0,0,0,0,0,3
7039,Male,45,223.68333333333334,0,1,0,0,0,0,0,0,0,0,3
7040,Female,40,245.5,0,0,0,0,1,0,2,1,0,0,4
7041,Male,35,237.42291666666665,0,0,1,1,0,0,0,0,0,0,2
7042,Male,40,170.78333333333333,0,0,0,0,1,0,0,0,0,0,4
7043,Male,45,198.58333333333334,0,0,0,1,0,0,0,0,0,0,4
7044,Male,29,243.58333333333334,0,1,0,0,0,0,0,2,0,0,3
7045,Female,40,382.46666666666664,0,0,1,0,0,0,0,0,0,1,2
7046,Male,30,0,0,0,0,0,0,0,0,1,0,0,4
7047,Male,50,0,0,0,0,0,0,0,2,1,0,0,4
7048,Male,40,0,0,0,1,0,0,0,0,1,0,0,2
7049,Male,60,267.23333333333335,0,0,0,0,1,0,0,0,0,0,4
7050,Male,40,280.8666666666667,0,1,0,0,0,0,0,0,0,0,3
7051,Male,30,264.2,0,0,1,0,0,0,1,0,1,0,2
7052,Male,25,0,0,0,0,0,0,0,0,0,1,0,4
7053,Male,50,241.88333333333333,0,0,0,1,0,1,0,0,2,1,4
7054,Female,30,249.58333333333334,0,1,0,0,0,0,0,0,0,0,3
7055,Female,25,0,0,0,0,0,0,0,0,0,1,0,4
7056,Male,40,0,0,0,0,0,0,0,0,0,1,0,4
7057,Female,18,227.83333333333334,0,1,0,0,0,0,0,0,0,0,3
7058,Male,35,344.73333333333335,0,0,1,0,0,0,1,2,2,1,2
7059,Male,70,361.4166666666667,0,1,0,0,0,0,0,0,0,0,3
7060,Female,30,238.6,0,0,0,0,1,0,0,0,0,0,4
7061,Female,30,281.21666666666664,0,0,0,0,1,0,1,0,1,1,4
7062,Male,30,229.78333333333333,0,1,0,0,0,0,0,0,0,0,3
7063,Male,30,262.28333333333336,0,0,0,1,0,0,0,0,0,0,4
7064,Male,30,0,0,0,1,0,0,0,0,0,0,0,2
7065,Male,30,217.36666666666667,0,0,0,1,0,0,0,0,0,0,4
7066,Male,25,220.81666666666666,0,0,0,1,0,0,0,1,1,0,4
7067,Female,35,0,0,0,0,0,0,0,0,0,1,0,4
7068,Male,40,223.3,0,0,0,1,0,0,0,0,0,0,4
7069,Male,50,230.43333333333334,0,0,0,0,1,1,1,0,0,0,4
7070,Male,50,0,0,1,0,0,0,0,0,0,0,0,3
7071,Female,25,304.6666666666667,0,0,1,0,0,0,0,0,0,0,2
7072,Male,18,242.11666666666667,0,0,0,1,0,1,0,0,0,0,4
7073,Male,35,270.43333333333334,0,0,1,0,0,1,2,2,0,0,2
7074,Male,30,254.96666666666667,0,1,0,0,0,0,0,0,0,0,3
7075,Male,30,274.75,0,0,1,0,0,0,0,0,0,0,2
7076,Male,35,0,0,0,0,0,0,0,0,0,1,0,4
7077,Male,50,336.2,0,0,1,0,0,0,0,0,0,0,2
7078,Male,45,334.73333333333335,0,1,0,0,0,0,1,0,0,0,3
7079,Female,45,282.0,0,0,0,1,0,0,0,0,1,0,4
7080,Female,30,268.21666666666664,0,0,1,0,0,0,0,0,0,0,2
7081,Male,45,256.15,0,1,0,0,0,0,0,0,0,0,3
7082,Female,40,349.1,0,0,1,0,0,0,0,0,0,0,2
7083,Male,25,266.3,0,0,0,1,0,1,0,0,0,1,4
7084,Male,40,0,0,0,0,1,0,3,2,1,2,0,4
7085,Female,50,0,0,0,0,0,0,0,0,0,1,3,4
7086,Male,50,221.91666666666666,0,0,0,0,1,0,0,0,0,0,4
7087,Male,55,265.1,0,0,0,0,1,0,2,2,2,0,4
7088,Female,25,276.0833333333333,0,0,0,1,0,0,0,0,0,0,4
7089,Female,30,0,0,0,1,0,0,2,0,3,1,4,2
7090,Male,30,275.8666666666667,0,1,0,0,0,0,0,0,0,0,3
7091,Male,18,247.98333333333332,0,1,0,0,0,0,0,0,0,0,3
7092,Male,50,290.76666666666665,0,1,0,0,0,0,0,1,1,0,3
7093,Female,50,267.98333333333335,0,0,0,1,0,5,2,1,0,0,4
7094,Male,25,244.99166666666667,0,0,1,1,0,0,0,0,0,0,2
7095,Male,25,256.21666666666664,0,1,0,0,0,0,0,0,0,0,3
7096,Male,,272.95,0,0,1,0,0,0,0,2,0,0,2
7097,Male,50,210.63333333333333,0,1,0,0,0,0,0,0,0,0,3
7098,Male,18,367.2,0,0,1,0,0,0,0,0,0,0,2
7099,Female,25,235.5,0,0,1,0,0,1,1,0,0,0,2
7100,Female,40,0,0,0,0,0,0,0,0,0,2,0,4
7101,Male,50,327.23333333333335,0,0,0,1,0,2,0,0,0,0,4
7102,Male,55,241.98333333333332,0,0,0,0,1,0,1,2,0,1,4
7103,Female,50,0,0,0,0,0,0,0,0,0,1,1,4
7104,Male,30,240.18333333333334,0,0,1,0,0,1,3,0,0,0,2
7105,Male,20,412.56666666666666,0,0,1,0,0,0,0,0,0,1,2
7106,Male,25,299.8666666666667,0,0,0,1,0,0,0,0,0,0,4
7107,Male,50,297.75,0,1,0,0,0,0,0,0,0,0,3
7108,Male,25,314.68333333333334,0,1,0,0,0,0,0,0,0,0,3
7109,Female,35,284.56666666666666,0,0,1,0,0,0,0,0,0,0,2
7110,Female,45,320.3,0,1,0,0,0,0,0,0,0,0,3
7111,Male,40,190.45,0,1,0,0,0,0,0,0,0,0,3
7112,Male,30,0,0,0,0,0,0,0,0,0,1,0,4
7113,Male,55,205.28333333333333,0,1,0,0,0,0,0,0,0,0,3
7114,Female,35,202.38333333333333,0,1,0,0,0,0,0,0,0,0,3
7115,Male,25,368.45,0,1,0,0,0,0,0,0,0,0,3
7116,Male,30,248.08333333333334,0,0,1,0,0,0,0,5,0,0,2
7117,Male,50,243.26666666666668,0,0,0,1,0,1,1,1,0,0,4
7118,Female,40,288.5,0,0,0,1,0,1,2,1,0,0,4
7119,Male,45,353.43333333333334,0,0,1,0,0,0,0,0,0,0,2
7120,Male,25,278.53333333333336,0,0,0,0,1,0,0,0,0,0,4
7121,Female,25,305.4166666666667,0,1,0,0,0,0,0,0,0,0,3
7122,Male,50,275.43333333333334,0,0,1,0,1,1,1,2,2,0,2
7123,Male,40,206.45208333333335,0,0,0,1,3,1,3,3,0,1,4
7124,Male,45,295.21666666666664,0,1,0,0,0,0,0,1,0,0,3
7125,Male,50,243.75,0,0,0,1,0,0,0,0,0,0,4
7126,Female,25,266.35,0,0,0,1,0,0,0,0,0,0,4
7127,Male,50,217.66875,0,0,0,2,2,0,1,0,0,0,4
7128,Male,29,293.15,0,1,0,0,0,0,1,1,0,0,3
7129,Male,35,310.48333333333335,0,1,0,0,0,4,7,3,1,1,3
7130,Male,40,240.6,0,1,0,0,0,0,0,0,0,0,3
7131,Male,30,0,0,0,0,1,0,0,0,0,0,0,4
7132,Male,30,224.51666666666668,0,0,0,1,0,0,0,0,0,0,4
7133,Male,40,331.56666666666666,0,1,0,0,0,0,0,0,0,0,3
7134,Male,50,287.73333333333335,0,0,0,1,0,0,0,0,0,0,4
7135,Female,55,0,0,0,0,0,0,0,0,0,1,0,4
7136,Female,20,329.81666666666666,0,0,0,1,0,1,1,0,1,0,4
7137,Male,50,283.44166666666666,0,1,1,0,0,0,0,0,0,0,1
7138,Male,18,0,0,0,0,0,0,0,0,0,1,0,4
7139,Male,30,232.05,0,1,0,0,0,0,0,1,0,0,3
7140,Male,30,358.3833333333333,0,0,0,1,0,0,0,0,0,0,4
7141,Male,4,0,0,0,0,0,0,0,0,0,1,0,4
7142,Male,35,249.78333333333333,0,0,0,0,1,0,0,0,0,0,4
7143,Male,35,307.03333333333336,0,1,0,0,0,0,0,0,0,0,3
7144,Male,45,327.06666666666666,0,1,0,0,0,0,0,0,0,0,3
7145,Male,45,0,0,1,0,0,0,0,0,0,0,0,3
7146,Male,55,238.95,0,1,0,0,0,0,0,0,0,0,3
7147,Male,18,0,0,0,0,0,0,0,0,1,0,0,4
7148,Female,30,272.75,0,0,1,0,0,1,0,0,0,0,2
7149,Male,30,201.8,0,1,0,0,0,0,0,0,0,0,3
7150,Male,40,205.21666666666667,0,0,0,0,2,0,1,1,1,0,4
7151,Female,40,380.7,0,0,1,0,0,1,2,2,2,1,2
7152,Male,40,287.9166666666667,0,0,1,0,0,0,0,0,0,0,2
7153,Male,25,250.1,0,0,0,0,1,0,0,0,0,0,4
7154,Male,50,369.28333333333336,0,0,1,0,0,0,0,0,0,0,2
7155,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
7156,Male,18,281.6,0,0,0,0,1,0,1,0,0,0,4
7157,Female,40,0,0,0,0,0,0,0,0,0,1,0,4
7158,Male,35,381.8,0,1,0,0,0,0,0,0,0,0,3
7159,Male,30,217.45,0,0,0,1,0,0,1,0,1,0,4
7160,Female,35,296.1666666666667,0,1,0,0,0,0,0,0,0,0,3
7161,Male,40,212.58333333333334,0,1,0,0,0,0,0,0,1,1,3
7162,Male,30,297.8833333333333,0,0,1,0,0,0,0,0,0,0,2
7163,Female,40,259.6,0,0,0,1,0,3,2,2,0,0,4
7164,Male,50,237.3,0,0,0,1,0,0,4,2,4,0,4
7165,Female,35,406.06666666666666,0,1,0,0,0,0,0,2,0,0,3
7166,Male,45,0,0,0,0,0,0,0,0,0,1,0,4
7167,Male,40,312.45,0,0,1,0,0,0,0,0,0,0,2
7168,Male,40,258.9,0,1,0,0,0,0,0,0,0,0,3
7169,Male,30,256.6333333333333,0,0,0,1,0,3,0,1,2,1,4
7170,Male,40,383.31666666666666,0,1,0,0,0,0,0,0,0,0,3
7171,Male,40,219.05,0,1,0,0,0,0,0,0,0,0,3
7172,Female,50,248.18333333333334,0,0,1,0,0,0,0,0,0,0,2
7173,Female,30,333.51666666666665,0,0,0,1,0,0,1,0,0,0,4
7174,Male,30,259.85,0,0,0,0,1,0,0,0,0,0,4
7175,Male,50,281.9166666666667,0,1,0,0,0,0,0,0,0,0,3
7176,Male,25,241.33333333333334,0,0,1,0,0,0,0,0,0,0,2
7177,Female,35,403.7,0,1,0,0,0,0,0,0,0,0,3
7178,Male,40,0,0,0,0,1,0,0,1,0,0,0,4
7179,Male,30,200.73333333333332,0,1,0,0,0,0,0,0,0,0,3
7180,Female,20,285.6333333333333,0,0,1,0,0,1,0,0,0,0,2
7181,Female,40,283.2,0,0,0,0,1,0,1,0,0,0,4
7182,Male,35,259.73333333333335,0,1,0,0,0,0,0,0,1,0,3
7183,Male,50,285.4625,0,0,2,1,1,1,1,2,2,0,2
7184,Male,30,264.9,0,0,0,0,1,1,0,0,0,0,4
7185,Male,35,317.06666666666666,0,1,0,0,0,0,0,0,0,0,3
7186,Male,30,308.8,0,0,0,1,0,0,0,0,0,0,4
7187,Male,30,260.95,0,0,1,0,0,2,1,1,0,0,2
7188,Male,45,167.45,0,1,0,0,0,0,0,0,0,0,3
