id,gender,marathonTimeAged,age,timeSqr,marathonTime,,marNum2016,marNum2015,marNum2014,marNum2013,marNum2012,otherNum2012,otherNum2013,otherNum2014,otherNum2015,otherNum2016,continue2014
6639,Male,95.90499999,30,10.21974336,3.196833333,319.6833333,0,0,1,0,0,1,0,0,0,0,2
6640,Male,62.2825,35,3.16662025,1.7795,177.95,0,0,0,1,0,1,3,0,0,0,4
6641,Male,70.965,30,5.59559025,2.3655,236.55,0,0,0,0,1,2,3,1,1,0,4
6642,Male,135.9822917,50,7.396473457,2.719645833,271.9645833,0,1,0,0,2,0,0,0,1,0,3
6643,Male,140.2583334,50,7.86896003,2.805166667,280.5166667,0,0,0,0,1,1,2,2,0,0,4
6644,Male,59.33000001,30,3.911165446,1.977666667,197.7666667,0,0,1,0,0,0,2,0,0,0,2
6645,Female,124.83625,35,12.72170556,3.56675,356.675,0,0,1,0,1,3,3,1,0,0,2
6646,Male,71.385,30,5.66202025,2.3795,237.95,0,0,1,0,0,0,1,0,0,0,2
6647,Male,164.55,50,10.830681,3.291,329.1,0,1,0,0,0,0,1,0,0,0,3
6648,Female,106.6133333,40,7.104001776,2.665333333,266.5333333,1,1,0,0,0,0,0,0,2,0,3
6649,Male,109.525,50,4.79829025,2.1905,219.05,0,1,0,0,0,0,0,0,1,0,3
6650,Male,89.97333332,40,5.059500443,2.249333333,224.9333333,0,0,0,1,0,0,0,0,0,0,4
6651,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6652,Male,101.1225,45,5.049758029,2.247166667,224.7166667,0,0,0,1,1,0,0,0,0,0,4
6653,Female,41.79900001,18,5.392458029,2.322166667,232.2166667,0,1,0,0,0,0,0,0,0,0,3
6654,Female,99.14000001,30,10.92082178,3.304666667,330.4666667,0,0,1,0,0,1,1,1,1,0,2
6655,Female,104.98,40,6.88800025,2.6245,262.45,0,0,0,0,1,2,3,0,0,0,4
6656,Male,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,3
6657,Male,61.425,18,11.64515625,3.4125,341.25,0,1,0,0,0,0,0,0,0,0,3
6658,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,1,4
6659,Male,67.57916668,25,7.30711003,2.703166667,270.3166667,0,0,0,0,1,0,0,0,0,0,4
6660,Male,82.6875,35,5.58140625,2.3625,236.25,0,1,0,0,0,0,0,0,0,0,3
6661,Male,149.2583334,50,8.91122003,2.985166667,298.5166667,0,1,0,0,0,0,0,0,0,0,3
6662,Female,77.805,30,6.72624225,2.5935,259.35,0,0,0,1,0,1,1,0,0,0,4
6663,Male,100.5466667,40,6.318520113,2.513666667,251.3666667,0,1,0,0,0,0,0,0,0,2,3
6664,Male,70.10416668,25,7.863350696,2.804166667,280.4166667,0,0,0,1,0,0,0,0,0,0,4
6665,Male,45.94333334,20,5.276974696,2.297166667,229.7166667,0,0,0,0,1,1,1,1,0,0,4
6666,Male,101.7666667,40,6.472784029,2.544166667,254.4166667,0,1,0,0,0,0,0,0,1,1,3
6667,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6668,Male,99.56916666,35,8.093076693,2.844833333,284.4833333,0,0,0,1,0,1,3,3,2,0,4
6669,Female,144.2666667,50,8.325148443,2.885333333,288.5333333,0,0,0,1,1,0,1,0,1,0,4
6670,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6671,Female,83.13999999,30,7.680288443,2.771333333,277.1333333,0,0,0,1,0,0,0,0,0,0,4
6672,Female,111.9075,45,6.184340026,2.486833333,248.6833333,0,0,0,0,1,0,0,0,0,0,4
6673,Female,87.49166668,25,12.24766678,3.499666667,349.9666667,0,0,1,0,0,0,0,0,0,0,2
6674,Male,50.675,25,4.108729,2.027,202.7,0,1,0,0,0,0,0,0,0,0,3
6675,Female,120.6466667,40,9.097261363,3.016166667,301.6166667,0,1,0,0,0,0,0,0,1,0,3
6676,Female,160.98,45,12.79731378,3.577333333,357.7333333,0,1,0,0,0,0,0,0,0,0,3
6677,Male,142.9425,45,10.09015225,3.1765,317.65,0,0,1,0,0,0,0,0,0,0,2
6678,Male,44.34899999,18,6.070474693,2.463833333,246.3833333,0,0,0,1,0,1,0,1,0,0,4
6679,Male,176.9441667,55,10.35016136,3.217166667,321.7166667,0,0,1,0,0,1,0,0,0,0,2
6680,Female,126.4,50,6.390784,2.528,252.8,0,1,0,0,0,0,0,0,0,0,3
6681,Male,131.1666667,50,6.881877776,2.623333333,262.3333333,0,1,0,0,0,0,0,0,0,0,3
6682,Male,52.79700001,18,8.603466696,2.933166667,293.3166667,0,0,1,0,0,0,0,0,0,0,2
6683,Male,61.53666666,20,9.466903359,3.076833333,307.6833333,0,0,1,0,0,0,0,1,0,0,2
6684,Male,0,0,6.174396693,2.484833333,248.4833333,0,0,0,0,1,2,0,1,0,1,4
6685,Female,94.8075,30,9.987180063,3.16025,316.025,0,1,0,0,1,1,0,0,0,0,3
6686,Female,0,18,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6687,Male,106.4625,50,4.533705563,2.12925,212.925,0,0,1,1,1,1,1,1,0,2,2
6688,Male,79.83500001,30,7.08180803,2.661166667,266.1166667,0,0,0,0,1,0,1,0,2,0,4
6689,Male,71.1375,25,8.09687025,2.8455,284.55,0,1,0,0,0,0,0,0,0,0,3
6690,Male,92.50666668,40,5.348427113,2.312666667,231.2666667,0,0,0,1,0,1,0,0,0,0,4
6691,Male,75.9625,25,9.23248225,3.0385,303.85,0,1,0,0,0,0,0,0,0,0,3
6692,Female,82.39583335,35,5.542100696,2.354166667,235.4166667,0,1,0,0,0,0,1,0,0,0,3
6693,Male,73.68666666,35,4.432428443,2.105333333,210.5333333,0,1,0,0,0,0,0,0,0,0,3
6694,Female,55.449,18,9.48948025,3.0805,308.05,0,1,0,0,0,0,0,0,0,0,3
6695,Male,48.47,20,5.87335225,2.4235,242.35,0,0,0,0,1,1,1,0,0,0,4
6696,Male,156.1133333,40,15.23210803,3.902833333,390.2833333,0,0,1,0,0,0,0,0,0,0,2
6697,Male,117.5933333,40,8.642620026,2.939833333,293.9833333,0,1,0,0,0,0,3,1,0,0,3
6698,Female,100.6933333,40,6.336967109,2.517333333,251.7333333,0,0,0,1,1,1,0,0,0,0,4
6699,Male,91.83,30,9.369721,3.061,306.1,0,1,0,0,0,0,0,0,0,0,3
6700,Female,62.57000001,30,4.350005446,2.085666667,208.5666667,0,1,0,0,0,2,0,0,0,1,3
6701,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,2,0,4
6702,Male,90.90083335,35,6.745274696,2.597166667,259.7166667,0,0,1,0,0,0,0,0,0,0,2
6703,Male,93.225,30,9.65655625,3.1075,310.75,0,0,1,0,0,0,1,0,0,1,2
6704,Male,98.06416666,35,7.850270026,2.801833333,280.1833333,0,0,1,0,0,0,1,0,0,0,2
6705,Male,39.3225,15,6.87226225,2.6215,262.15,0,1,0,0,0,0,0,0,0,0,3
6706,Male,113.71125,45,6.385307842,2.526916667,252.6916667,0,0,1,0,1,7,9,2,3,2,2
6707,Female,103.03,30,11.79464544,3.434333333,343.4333333,0,0,0,1,0,0,0,0,0,0,4
6708,Male,202.7116667,55,13.58413878,3.685666667,368.5666667,0,1,0,0,0,0,0,0,0,0,3
6709,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,2,0,4
6710,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6711,Female,46.26166666,20,5.350354505,2.313083333,231.3083333,0,0,1,1,2,0,0,0,0,1,2
6712,Male,84.35,35,5.8081,2.41,241,0,0,0,0,1,0,0,0,0,0,4
6713,Male,99.60375002,45,4.899213342,2.213416667,221.3416667,0,0,1,0,1,1,1,2,1,0,2
6714,Male,67.98333334,20,11.55433403,3.399166667,339.9166667,0,0,1,0,0,0,1,0,0,0,2
6715,Male,155.6916667,50,9.695958026,3.113833333,311.3833333,0,0,0,1,0,0,2,0,0,0,4
6716,Male,99.3,40,6.16280625,2.4825,248.25,0,1,0,0,0,0,0,0,0,0,3
6717,Male,97.45208333,25,15.19505367,3.898083333,389.8083333,0,0,1,0,0,0,0,0,0,0,2
6718,Male,58.10000001,30,3.750677779,1.936666667,193.6666667,0,1,0,0,0,0,0,0,0,0,3
6719,Male,172.7733333,55,9.867975109,3.141333333,314.1333333,0,1,0,0,0,0,0,0,0,0,3
6720,Male,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,4
6721,Female,111.08,40,7.711729,2.777,277.7,0,0,0,1,0,0,0,0,0,0,4
6722,Male,100.385,30,11.19683136,3.346166667,334.6166667,0,1,0,0,0,0,0,0,0,0,3
6723,Female,84.66500001,30,7.964624696,2.822166667,282.2166667,0,0,1,0,0,0,2,1,0,0,2
6724,Male,76.08999999,30,6.432986776,2.536333333,253.6333333,0,1,0,0,0,0,0,0,0,0,3
6725,Male,73.1775,30,5.949940563,2.43925,243.925,0,0,0,1,0,1,2,0,0,1,4
6726,Male,118.3125,45,6.912517363,2.629166667,262.9166667,0,0,0,1,0,0,0,0,0,0,4
6727,Female,76.9375,25,9.47100625,3.0775,307.75,0,0,1,0,0,0,0,0,0,0,2
6728,Male,130.9083334,50,6.854796696,2.618166667,261.8166667,0,1,0,0,0,0,0,0,0,0,3
6729,Male,49.33499999,18,7.512167359,2.740833333,274.0833333,0,1,0,0,0,0,0,0,0,0,3
6730,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6731,Male,83.31166666,35,5.665986776,2.380333333,238.0333333,0,1,0,0,0,0,0,0,0,0,3
6732,Female,129.15,40,10.42482656,3.22875,322.875,0,0,0,1,0,2,1,0,0,0,4
6733,Male,163.8725,55,8.87742025,2.9795,297.95,0,0,1,0,0,0,0,0,0,0,2
6734,Male,40.76,20,4.153444,2.038,203.8,0,1,0,0,0,0,0,0,1,0,3
6735,Male,64.38333333,25,6.632341776,2.575333333,257.5333333,0,1,0,0,0,0,0,0,0,0,3
6736,Female,0,45,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6737,Male,190.5691666,65,8.595646692,2.931833333,293.1833333,0,1,0,0,0,0,0,0,0,0,3
6738,Female,96.08,40,5.769604,2.402,240.2,0,1,0,0,0,0,0,1,0,0,3
6739,Female,93.94666668,40,5.516235113,2.348666667,234.8666667,1,1,1,0,0,0,2,6,7,4,1
6740,Male,70.02,30,5.447556,2.334,233.4,0,0,0,0,1,2,2,2,1,0,4
6741,Male,63.3525,30,4.459488063,2.11175,211.175,0,1,0,1,2,0,1,1,0,0,3
6742,Male,109.715,30,13.37486803,3.657166667,365.7166667,0,1,0,0,0,0,0,0,0,0,3
6743,Male,145.525,50,8.47101025,2.9105,291.05,0,1,0,0,0,0,0,0,0,0,3
6744,Male,75.315,30,6.30261025,2.5105,251.05,0,0,0,0,1,0,0,0,0,0,4
6745,Male,143.9733333,40,12.95520044,3.599333333,359.9333333,0,1,0,0,0,0,0,0,0,0,3
6746,Male,65.06499999,30,4.703838026,2.168833333,216.8833333,0,0,1,0,0,0,0,0,0,0,2
6747,Female,133.425,45,8.791225,2.965,296.5,0,0,0,1,0,1,0,1,0,0,4
6748,Male,144.8325,45,10.35874225,3.2185,321.85,0,0,1,0,0,0,0,2,0,1,2
6749,Male,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6750,Male,73.04,40,3.334276,1.826,182.6,0,0,1,0,0,0,0,0,0,0,2
6751,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,2,4
6752,Male,0,55,0,0,0,0,0,0,0,0,1,0,3,2,0,4
6753,Male,72.83000001,30,5.893565446,2.427666667,242.7666667,0,1,0,0,0,1,1,1,0,0,3
6754,Male,127.59,45,8.039115109,2.835333333,283.5333333,0,0,1,0,0,0,0,1,0,1,2
6755,Male,157.725,50,9.95087025,3.1545,315.45,0,0,1,0,0,0,0,1,0,0,2
6756,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6757,Female,82.87416666,35,5.606634693,2.367833333,236.7833333,0,1,0,0,0,0,0,0,0,0,3
6758,Male,145.7133333,55,7.018967109,2.649333333,264.9333333,0,0,0,1,0,0,0,0,0,0,4
6759,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6760,Male,109.0483333,35,9.70737878,3.115666667,311.5666667,0,1,0,0,0,0,0,0,0,0,3
6761,Male,66.17499999,30,4.865700693,2.205833333,220.5833333,0,0,1,0,0,0,1,1,0,0,2
6762,Male,76.16666668,40,3.625850696,1.904166667,190.4166667,0,0,0,0,1,4,2,2,0,0,4
6763,Male,151.1475,45,11.28176136,3.358833333,335.8833333,0,0,1,0,0,0,0,1,1,0,2
6764,Male,131.4225,55,5.70971025,2.3895,238.95,0,0,1,0,0,0,0,0,0,0,2
6765,Male,81.99333332,40,4.201816693,2.049833333,204.9833333,0,0,1,0,0,1,2,2,1,0,2
6766,Male,114.33,45,6.454987113,2.540666667,254.0666667,0,1,0,0,0,0,0,0,0,0,3
6767,Male,87.465,35,6.245001,2.499,249.9,1,0,0,1,0,2,2,5,3,1,4
6768,Male,77.92875,30,6.747655641,2.597625,259.7625,0,0,1,0,0,5,2,2,2,0,2
6769,Male,97.5625,25,15.22950625,3.9025,390.25,0,0,1,0,0,0,0,0,0,0,2
6770,Male,152.7583334,50,9.334043363,3.055166667,305.5166667,0,0,1,0,0,1,0,0,0,0,2
6771,Male,73.02,30,5.924356,2.434,243.4,0,1,0,0,0,0,0,0,0,0,3
6772,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6773,Female,91.44333335,35,6.826027113,2.612666667,261.2666667,0,0,0,0,1,0,0,0,0,0,4
6774,Male,0,45,0,0,0,0,0,0,0,0,1,2,1,3,0,4
6775,Female,269.4033334,65,17.17826178,4.144666667,414.4666667,0,0,1,0,0,0,0,0,0,0,2
6776,Female,54.42999999,30,3.291805443,1.814333333,181.4333333,0,0,0,0,1,0,3,2,4,0,4
6777,Male,85.60416666,35,5.982100693,2.445833333,244.5833333,0,1,0,0,0,0,0,0,0,0,3
6778,Female,103.645,30,11.93587336,3.454833333,345.4833333,0,1,0,0,0,0,0,0,0,1,3
6779,Female,96.45999999,30,10.33836844,3.215333333,321.5333333,0,1,0,0,0,0,1,1,0,0,3
6780,Male,52.60800001,18,8.541980446,2.922666667,292.2666667,0,0,0,1,0,0,0,0,0,0,4
6781,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6782,Male,98.30499999,30,10.73763669,3.276833333,327.6833333,0,0,1,0,0,2,3,1,0,1,2
6783,Male,70.85499999,30,5.578256693,2.361833333,236.1833333,0,0,1,0,0,3,2,0,0,0,2
6784,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6785,Male,85.335,30,8.09118025,2.8445,284.45,0,0,1,0,0,0,0,1,0,0,2
6786,Male,147.6225,45,10.76168025,3.2805,328.05,0,1,0,0,0,0,0,0,0,0,3
6787,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6788,Female,51.07199999,18,8.050460443,2.837333333,283.7333333,0,0,1,0,0,0,0,0,0,0,2
6789,Male,71.42000001,30,5.667573779,2.380666667,238.0666667,0,0,0,0,1,0,0,1,0,0,4
6790,Male,114.85,50,5.276209,2.297,229.7,0,1,2,1,0,0,2,0,0,0,1
6791,Male,51.97666666,20,6.753934693,2.598833333,259.8833333,0,0,0,1,1,1,0,0,0,0,4
6792,Male,123.54,45,7.536855109,2.745333333,274.5333333,0,0,0,1,0,0,0,1,0,0,4
6793,Male,53.40416668,25,4.563208029,2.136166667,213.6166667,0,1,0,0,0,0,0,0,0,0,3
6794,Male,71.25125,35,4.144278063,2.03575,203.575,0,0,0,1,2,2,4,0,0,1,4
6795,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6796,Male,88.87083335,35,6.447367363,2.539166667,253.9166667,0,1,0,0,0,0,0,0,1,0,3
6797,Male,96.77333332,40,5.853173776,2.419333333,241.9333333,0,0,1,0,0,3,1,0,0,0,2
6798,Female,135.1333334,50,7.304407113,2.702666667,270.2666667,0,1,0,0,0,0,0,0,0,2,3
6799,Male,108.84,45,5.849948446,2.418666667,241.8666667,0,0,0,1,0,0,0,0,0,0,4
6800,Male,73.02166666,35,4.352786776,2.086333333,208.6333333,0,0,0,1,0,1,0,0,1,0,4
6801,Female,199.265,55,13.126129,3.623,362.3,0,1,0,0,0,0,0,0,0,0,3
6802,Male,103.9533333,40,6.753934693,2.598833333,259.8833333,0,0,1,0,0,1,0,1,3,2,2
6803,Female,78.855,30,6.90901225,2.6285,262.85,0,1,0,0,0,0,0,0,0,0,3
6804,Male,89.03416666,35,6.471088026,2.543833333,254.3833333,0,0,0,1,0,1,0,1,0,0,4
6805,Male,99.28916666,35,8.047623359,2.836833333,283.6833333,0,1,0,0,0,0,0,0,0,0,3
6806,Female,85.16666666,20,18.13340277,4.258333333,425.8333333,0,0,1,0,0,0,1,1,1,0,2
6807,Female,168.6075,45,14.03876003,3.746833333,374.6833333,0,0,1,0,0,0,0,0,1,1,2
6808,Male,102.5175,45,5.190043363,2.278166667,227.8166667,0,0,1,0,0,0,0,0,0,0,2
6809,Female,98.28666668,40,6.037668029,2.457166667,245.7166667,0,0,0,0,1,0,0,0,0,0,4
6810,Male,51.07916668,25,4.174530029,2.043166667,204.3166667,0,0,0,1,0,0,0,0,0,0,4
6811,Male,112.1416667,50,5.03030136,2.242833333,224.2833333,0,0,0,0,1,0,0,0,0,0,4
6812,Male,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,4
6813,Male,79.61333335,35,5.174108446,2.274666667,227.4666667,0,0,0,0,1,0,0,0,0,0,4
6814,Female,0,45,0,0,0,0,0,0,0,0,2,0,0,1,0,4
6815,Male,75.02499999,30,6.254167359,2.500833333,250.0833333,0,1,0,0,0,0,0,0,0,0,3
6816,Male,79.40499999,30,7.005726693,2.646833333,264.6833333,0,0,0,0,1,1,1,0,0,0,4
6817,Male,67.02999999,30,4.992245443,2.234333333,223.4333333,0,0,0,1,0,0,0,0,0,0,4
6818,Male,0,40,0,0,0,0,0,0,0,0,0,0,0,2,0,4
6819,Male,77.31333332,40,3.735844693,1.932833333,193.2833333,0,0,0,0,1,0,0,0,0,0,4
6820,Male,117.7533333,40,8.666154692,2.943833333,294.3833333,0,0,1,0,0,0,0,1,0,0,2
6821,Male,103.0866667,40,6.641788029,2.577166667,257.7166667,0,0,1,0,0,1,0,1,0,0,2
6822,Male,0,0,6.336967109,2.517333333,251.7333333,0,0,1,0,0,0,0,3,2,0,2
6823,Female,82.13916666,35,5.507626693,2.346833333,234.6833333,0,0,0,0,1,0,0,0,0,0,4
6824,Male,50.787,18,7.96086225,2.8215,282.15,0,1,0,0,0,0,0,0,0,0,3
6825,Female,75.925,25,9.223369,3.037,303.7,0,1,0,0,0,0,0,0,0,0,3
6826,Male,0,30,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6827,Male,95.72333332,40,5.726847839,2.393083333,239.3083333,0,0,0,1,1,1,0,0,2,0,4
6828,Male,63.21,30,4.439449,2.107,210.7,0,0,0,0,1,1,1,0,0,0,4
6829,Male,108.725,50,4.72845025,2.1745,217.45,0,0,0,0,1,0,0,0,0,0,4
6830,Male,86.63499999,30,8.339581359,2.887833333,288.7833333,0,0,1,0,1,0,0,0,0,0,2
6831,Male,65.82500001,30,4.814367363,2.194166667,219.4166667,0,0,0,0,1,1,0,0,0,0,4
6832,Male,102.9583333,35,8.65340278,2.941666667,294.1666667,0,0,1,0,0,0,0,0,0,0,2
6833,Female,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6834,Male,115.015,30,14.69827803,3.833833333,383.3833333,0,0,1,0,0,0,0,0,0,0,2
6835,Male,116.2125,45,6.66930625,2.5825,258.25,0,1,0,0,0,0,0,0,0,0,3
6836,Male,0,50,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6837,Male,94.87333335,35,7.34771378,2.710666667,271.0666667,0,0,1,0,0,0,0,2,0,0,2
6838,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6839,Male,155.745,45,11.978521,3.461,346.1,0,0,1,0,0,0,0,0,0,0,2
6840,Male,144.39,60,5.79124225,2.4065,240.65,0,1,0,0,0,0,0,0,1,4,3
6841,Male,48.50400001,18,7.261228446,2.694666667,269.4666667,0,0,0,1,0,0,0,0,0,0,4
6842,Female,91.70666668,40,5.256320446,2.292666667,229.2666667,0,0,1,0,0,0,0,0,0,0,2
6843,Male,37.701,18,4.38693025,2.0945,209.45,0,0,0,0,1,0,0,1,0,0,4
6844,Male,0,60,0,0,0,0,1,0,0,0,0,0,0,0,0,3
6845,Female,98.16999999,30,10.70816544,3.272333333,327.2333333,0,0,1,0,0,2,1,1,0,0,2
6846,Male,70.05333334,20,12.26867378,3.502666667,350.2666667,0,0,0,1,0,2,0,0,0,0,4
6847,Male,126.76,40,10.042561,3.169,316.9,0,0,0,1,0,0,0,0,0,0,4
6848,Male,42.17099999,18,5.488868026,2.342833333,234.2833333,0,0,0,0,1,0,0,1,0,0,4
6849,Male,84.45999999,30,7.926101776,2.815333333,281.5333333,0,0,0,1,0,0,0,0,0,0,4
6850,Male,102.6375,45,5.202200693,2.280833333,228.0833333,0,0,0,1,0,1,0,0,0,1,4
6851,Female,88.40499999,30,8.683826692,2.946833333,294.6833333,0,0,0,1,0,0,0,0,0,0,4
6852,Female,59.25416668,25,5.617690029,2.370166667,237.0166667,0,1,0,0,0,0,0,0,0,0,3
6853,Male,70.38,30,5.503716,2.346,234.6,0,0,1,0,0,2,1,2,1,0,2
6854,Female,171.4083334,50,11.7523267,3.428166667,342.8166667,0,0,1,0,0,0,0,0,0,0,2
6855,Female,97.58499999,30,10.58092469,3.252833333,325.2833333,0,0,1,0,0,2,0,1,0,0,2
6856,Male,0,35,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6857,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6858,Female,58.023,18,10.39095225,3.2235,322.35,0,0,1,0,0,0,1,0,0,0,2
6859,Male,59.65333334,20,8.896300446,2.982666667,298.2666667,0,1,0,0,0,0,0,0,1,0,3
6860,Male,195.0675,45,18.79078002,4.334833333,433.4833333,0,1,0,0,0,0,0,0,0,0,3
6861,Male,59.87499999,30,3.983350693,1.995833333,199.5833333,0,0,0,1,0,1,1,0,0,1,4
6862,Male,0,35,0,0,0,0,0,0,0,0,0,0,0,1,1,4
6863,Male,82.78250001,30,7.614380342,2.759416667,275.9416667,0,0,0,1,1,0,2,0,0,0,4
6864,Male,133.42,40,11.12556025,3.3355,333.55,0,0,1,0,0,0,0,1,2,0,2
6865,Female,53.74499999,18,8.915200692,2.985833333,298.5833333,0,1,0,0,0,0,0,0,0,0,3
6866,Male,0,55,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6867,Male,103.3125,45,5.270850693,2.295833333,229.5833333,0,1,0,0,0,0,0,0,0,0,3
6868,Male,56.325,25,5.076009,2.253,225.3,0,0,0,0,1,0,0,0,0,0,4
6869,Male,53.86199999,18,8.954058776,2.992333333,299.2333333,0,0,0,1,0,0,0,0,0,0,4
6870,Female,90.0725,35,6.62290225,2.5735,257.35,0,1,0,0,0,0,0,1,0,0,3
6871,Male,128.1333334,50,6.567260446,2.562666667,256.2666667,0,0,0,1,0,2,0,1,0,0,4
6872,Female,90.77333332,40,5.149873776,2.269333333,226.9333333,0,0,1,0,0,0,0,0,0,0,2
6873,Male,58.69200001,18,10.63194711,3.260666667,326.0666667,0,0,1,1,0,0,0,1,0,0,2
6874,Male,70.44333335,35,4.050827112,2.012666667,201.2666667,0,1,0,0,0,0,0,0,0,0,3
6875,Male,104.7066667,40,6.85217878,2.617666667,261.7666667,0,0,0,0,1,0,0,0,0,0,4
6876,Male,113.25,50,5.130225,2.265,226.5,0,1,0,0,0,0,0,0,0,0,3
6877,Female,88.33333332,40,4.87673611,2.208333333,220.8333333,0,0,0,0,1,3,1,1,1,2,4
6878,Female,125.3433333,40,9.819344505,3.133583333,313.3583333,0,0,1,0,0,0,0,0,0,0,2
6879,Male,46.503,18,6.67447225,2.5835,258.35,0,0,0,1,0,0,0,0,0,0,4
6880,Female,47.49916666,20,5.640427083,2.374958333,237.4958333,0,0,0,1,1,7,2,0,0,1,4
6881,Male,158.6833334,50,10.07216011,3.173666667,317.3666667,0,0,0,1,1,1,0,0,1,0,4
6882,Male,49.17333334,20,6.045041779,2.458666667,245.8666667,0,1,0,0,0,0,1,0,0,0,3
6883,Female,110.9208333,35,10.04361736,3.169166667,316.9166667,0,1,0,0,0,0,0,0,0,0,3
6884,Male,150.66,40,14.18652225,3.7665,376.65,0,0,1,0,0,0,0,1,0,0,2
6885,Male,136.2583334,50,7.426533363,2.725166667,272.5166667,0,0,0,0,1,1,0,0,0,0,4
6886,Female,55.75800001,18,9.59553878,3.097666667,309.7666667,0,0,0,1,0,0,0,1,0,0,4
6887,Male,69.81624999,30,5.415898625,2.327208333,232.7208333,0,1,1,1,0,0,0,0,0,0,1
6888,Male,0,25,0,0,0,0,0,0,1,0,1,0,1,1,0,4
6889,Male,98.18416669,55,3.186820029,1.785166667,178.5166667,0,0,0,0,1,0,0,0,0,0,4
6890,Female,78.4175,35,5.01984025,2.2405,224.05,0,0,0,0,1,0,0,0,0,0,4
6891,Male,69.575,25,7.745089,2.783,278.3,0,1,0,0,0,0,0,0,0,0,3
6892,Male,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6893,Male,0,70,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6894,Male,56.805,30,3.58534225,1.8935,189.35,0,0,0,0,1,0,0,0,0,0,4
6895,Male,83.775,30,7.79805625,2.7925,279.25,0,0,1,0,0,0,0,0,0,0,2
6896,Male,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6897,Female,88.14999999,30,8.633802776,2.938333333,293.8333333,0,0,1,0,0,1,5,3,0,0,2
6898,Female,113.4375,45,6.354600693,2.520833333,252.0833333,0,0,0,0,1,0,0,0,0,0,4
6899,Female,48.8,15,10.58417778,3.253333333,325.3333333,0,1,0,0,0,0,0,0,0,0,3
6900,Male,80.41333332,40,4.04144011,2.010333333,201.0333333,0,0,0,1,0,0,4,0,2,0,4
6901,Male,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,3
6902,Male,123.3375,45,7.512167359,2.740833333,274.0833333,0,1,0,0,0,0,0,0,0,0,3
6903,Female,219.8075,55,15.97201225,3.9965,399.65,0,1,0,0,0,0,0,0,0,0,3
6904,Male,181.3808333,55,10.87570469,3.297833333,329.7833333,0,0,1,0,0,0,2,1,0,0,2
6905,Female,0,50,0,0,0,0,0,0,0,0,0,2,1,1,0,4
6906,Male,46.73550001,18,6.741379509,2.596416667,259.6416667,0,0,1,1,0,2,2,2,0,0,2
6907,Male,105.21,45,5.466244,2.338,233.8,0,0,1,0,1,0,1,2,2,1,2
6908,Female,81.8875,25,10.72890025,3.2755,327.55,0,0,1,0,0,0,0,0,0,0,2
6909,Male,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,4
6910,Male,78.16666666,35,4.987777776,2.233333333,223.3333333,0,0,0,0,1,1,0,0,0,0,4
6911,Male,90.56000001,30,9.112348446,3.018666667,301.8666667,0,1,0,0,0,0,0,0,5,3,3
6912,Male,56.6375,25,5.13249025,2.2655,226.55,0,0,0,1,0,0,0,0,0,0,4
6913,Female,80.9,25,10.471696,3.236,323.6,0,1,0,0,0,0,1,1,0,0,3
6914,Male,114.1333333,40,8.141511109,2.853333333,285.3333333,0,1,0,0,0,0,0,0,0,0,3
6915,Female,0,25,0,0,0,0,0,0,0,0,0,0,1,0,0,4
6916,Female,79.46666668,25,10.10392178,3.178666667,317.8666667,0,0,1,0,0,0,1,0,1,0,2
